Date,Open,High,Low,Close
2021-11-02,148.660004,151.570007,148.649994,150.020004
2021-11-03,150.389999,151.970001,149.820007,151.490005
2021-11-04,151.580002,152.429993,150.639999,150.960007
2021-11-05,151.889999,152.199997,150.059998,151.279999
2021-11-08,151.410004,151.570007,150.160004,150.440002
2021-11-09,150.199997,151.429993,150.059998,150.809998
2021-11-10,150.020004,150.130005,147.850006,147.919998
2021-11-11,148.960007,149.429993,147.679993,147.869995
2021-11-12,148.429993,150.399994,147.479996,149.990005
2021-11-15,150.369995,151.880005,149.429993,150
2021-11-16,149.940002,151.490005,149.339996,151
2021-11-17,151,155,150.990005,153.490005
2021-11-18,153.710007,158.669998,153.050003,157.869995
2021-11-19,157.649994,161.020004,156.529999,160.550003
2021-11-22,161.679993,165.699997,161,161.020004
2021-11-23,161.119995,161.800003,159.059998,161.410004
2021-11-24,160.75,162.139999,159.639999,161.940002
2021-11-26,159.570007,160.449997,156.360001,156.809998
2021-11-29,159.369995,161.190002,158.789993,160.240005
2021-11-30,159.990005,165.520004,159.919998,165.300003
2021-12-01,167.479996,170.300003,164.529999,164.770004
2021-12-02,158.740005,164.199997,157.800003,163.759995
2021-12-03,164.020004,164.960007,159.720001,161.839996
2021-12-06,164.289993,167.880005,164.279999,165.320007
2021-12-07,169.080002,171.580002,168.339996,171.179993
2021-12-08,172.130005,175.960007,170.699997,175.080002
2021-12-09,174.910004,176.75,173.919998,174.559998
2021-12-10,175.210007,179.630005,174.690002,179.449997
2021-12-13,181.119995,182.130005,175.529999,175.740005
2021-12-14,175.25,177.740005,172.210007,174.330002
2021-12-15,175.110001,179.5,172.309998,179.300003
2021-12-16,179.279999,181.139999,170.75,172.259995
2021-12-17,169.929993,173.470001,169.690002,171.139999
2021-12-20,168.279999,170.580002,167.460007,169.75
2021-12-21,171.559998,173.199997,169.119995,172.990005
2021-12-22,173.039993,175.860001,172.149994,175.639999
2021-12-23,175.850006,176.850006,175.270004,176.279999
2021-12-27,177.089996,180.419998,177.070007,180.330002
2021-12-28,180.160004,181.330002,178.529999,179.289993
2021-12-29,179.330002,180.630005,178.139999,179.380005
2021-12-30,179.470001,180.570007,178.089996,178.199997
2021-12-31,178.089996,179.229996,177.259995,177.570007
2022-01-03,177.830002,182.880005,177.710007,182.009995
2022-01-04,182.630005,182.940002,179.119995,179.699997
2022-01-05,179.610001,180.169998,174.639999,174.919998
2022-01-06,172.699997,175.300003,171.639999,172
2022-01-07,172.889999,174.139999,171.029999,172.169998
2022-01-10,169.080002,172.5,168.169998,172.190002
2022-01-11,172.320007,175.179993,170.820007,175.080002
2022-01-12,176.119995,177.179993,174.820007,175.529999
2022-01-13,175.779999,176.619995,171.789993,172.190002
2022-01-14,171.339996,173.779999,171.089996,173.070007
2022-01-18,171.509995,172.539993,169.410004,169.800003
2022-01-19,170,171.080002,165.940002,166.229996
2022-01-20,166.979996,169.679993,164.179993,164.509995
2022-01-21,164.419998,166.330002,162.300003,162.410004
2022-01-24,160.020004,162.300003,154.699997,161.619995
2022-01-25,158.979996,162.759995,157.020004,159.779999
2022-01-26,163.5,164.389999,157.820007,159.690002
2022-01-27,162.449997,163.839996,158.279999,159.220001
2022-01-28,165.710007,170.350006,162.800003,170.330002
2022-01-31,170.160004,175,169.509995,174.779999
2022-02-01,174.009995,174.839996,172.309998,174.610001
2022-02-02,174.75,175.880005,173.330002,175.839996
2022-02-03,174.479996,176.240005,172.119995,172.899994
2022-02-04,171.679993,174.100006,170.679993,172.389999
2022-02-07,172.860001,173.949997,170.949997,171.660004
2022-02-08,171.729996,175.350006,171.429993,174.830002
2022-02-09,176.050003,176.649994,174.899994,176.279999
2022-02-10,174.139999,175.479996,171.550003,172.119995
2022-02-11,172.330002,173.080002,168.039993,168.639999
2022-02-14,167.369995,169.580002,166.559998,168.880005
2022-02-15,170.970001,172.949997,170.25,172.789993
2022-02-16,171.850006,173.339996,170.050003,172.550003
2022-02-17,171.029999,171.910004,168.470001,168.880005
2022-02-18,169.820007,170.539993,166.190002,167.300003
2022-02-22,164.979996,166.690002,162.149994,164.320007
2022-02-23,165.539993,166.149994,159.75,160.070007
2022-02-24,152.580002,162.850006,152,162.740005
2022-02-25,163.839996,165.119995,160.869995,164.850006
2022-02-28,163.059998,165.419998,162.429993,165.119995
2022-03-01,164.699997,166.600006,161.970001,163.199997
2022-03-02,164.389999,167.360001,162.949997,166.559998
2022-03-03,168.470001,168.910004,165.550003,166.229996
2022-03-04,164.490005,165.550003,162.100006,163.169998
2022-03-07,163.360001,165.020004,159.039993,159.300003
2022-03-08,158.820007,162.880005,155.800003,157.440002
2022-03-09,161.479996,163.410004,159.410004,162.949997
2022-03-10,160.199997,160.389999,155.979996,158.520004
2022-03-11,158.929993,159.279999,154.5,154.729996
2022-03-14,151.449997,154.119995,150.100006,150.619995
2022-03-15,150.899994,155.570007,150.380005,155.089996
2022-03-16,157.050003,160,154.460007,159.589996
2022-03-17,158.610001,161,157.630005,160.619995
2022-03-18,160.509995,164.479996,159.759995,163.979996
2022-03-21,163.509995,166.350006,163.009995,165.380005
2022-03-22,165.509995,169.419998,164.910004,168.820007
2022-03-23,167.990005,172.639999,167.649994,170.210007
2022-03-24,171.059998,174.139999,170.210007,174.070007
2022-03-25,173.880005,175.279999,172.75,174.720001
2022-03-28,172.169998,175.729996,172,175.600006
2022-03-29,176.690002,179.009995,176.339996,178.960007
2022-03-30,178.550003,179.610001,176.699997,177.770004
2022-03-31,177.839996,178.029999,174.399994,174.610001
2022-04-01,174.029999,174.880005,171.940002,174.309998
2022-04-04,174.570007,178.490005,174.440002,178.440002
2022-04-05,177.5,178.300003,174.419998,175.059998
2022-04-06,172.360001,173.630005,170.130005,171.830002
2022-04-07,171.160004,173.360001,169.850006,172.139999
2022-04-08,171.779999,171.779999,169.199997,170.089996
2022-04-11,168.710007,169.029999,165.5,165.75
2022-04-12,168.020004,169.869995,166.639999,167.660004
2022-04-13,167.389999,171.039993,166.770004,170.399994
2022-04-14,170.619995,171.270004,165.039993,165.289993
2022-04-18,163.919998,166.600006,163.570007,165.070007
2022-04-19,165.020004,167.820007,163.910004,167.399994
2022-04-20,168.759995,168.880005,166.100006,167.229996
2022-04-21,168.910004,171.529999,165.910004,166.419998
2022-04-22,166.460007,167.869995,161.5,161.789993
2022-04-25,161.119995,163.169998,158.460007,162.880005
2022-04-26,162.25,162.339996,156.720001,156.800003
2022-04-27,155.910004,159.789993,155.380005,156.570007
2022-04-28,159.25,164.520004,158.929993,163.639999
2022-04-29,161.839996,166.199997,157.25,157.649994
2022-05-02,156.710007,158.229996,153.270004,157.960007
2022-05-03,158.149994,160.710007,156.320007,159.479996
2022-05-04,159.669998,166.479996,159.259995,166.020004
2022-05-05,163.850006,164.080002,154.949997,156.770004
2022-05-06,156.009995,159.440002,154.179993,157.279999
2022-05-09,154.929993,155.830002,151.490005,152.059998
2022-05-10,155.520004,156.740005,152.929993,154.509995
2022-05-11,153.5,155.449997,145.809998,146.5
2022-05-12,142.770004,146.199997,138.800003,142.559998
2022-05-13,144.589996,148.100006,143.110001,147.110001
2022-05-16,145.550003,147.520004,144.179993,145.539993
2022-05-17,148.860001,149.770004,146.679993,149.240005
2022-05-18,146.850006,147.360001,139.899994,140.820007
2022-05-19,139.880005,141.660004,136.600006,137.350006
2022-05-20,139.089996,140.699997,132.610001,137.589996
2022-05-23,137.789993,143.259995,137.649994,143.110001
2022-05-24,140.809998,141.970001,137.330002,140.360001
2022-05-25,138.429993,141.789993,138.339996,140.520004
2022-05-26,137.389999,144.339996,137.139999,143.779999
2022-05-27,145.389999,149.679993,145.259995,149.639999
2022-05-31,149.070007,150.660004,146.839996,148.839996
2022-06-01,149.899994,151.740005,147.679993,148.710007
2022-06-02,147.830002,151.270004,146.860001,151.210007
2022-06-03,146.899994,147.970001,144.460007,145.380005
2022-06-06,147.029999,148.570007,144.899994,146.139999
2022-06-07,144.350006,149,144.100006,148.710007
2022-06-08,148.580002,149.869995,147.460007,147.960007
2022-06-09,147.080002,147.949997,142.529999,142.639999
2022-06-10,140.279999,140.759995,137.059998,137.130005
2022-06-13,132.869995,135.199997,131.440002,131.880005
2022-06-14,133.130005,133.889999,131.479996,132.759995
2022-06-15,134.289993,137.339996,132.160004,135.429993
2022-06-16,132.080002,132.389999,129.039993,130.059998
2022-06-17,130.070007,133.080002,129.809998,131.559998
2022-06-21,133.419998,137.059998,133.320007,135.869995
2022-06-22,134.789993,137.759995,133.910004,135.350006
2022-06-23,136.820007,138.589996,135.630005,138.270004
2022-06-24,139.899994,141.910004,139.770004,141.660004
2022-06-27,142.699997,143.490005,140.970001,141.660004
2022-06-28,142.130005,143.419998,137.320007,137.440002
2022-06-29,137.460007,140.669998,136.669998,139.229996
2022-06-30,137.25,138.369995,133.770004,136.720001
2022-07-01,136.039993,139.039993,135.660004,138.929993
2022-07-05,137.770004,141.610001,136.929993,141.559998
2022-07-06,141.350006,144.119995,141.080002,142.919998
2022-07-07,143.289993,146.550003,143.279999,146.350006
2022-07-08,145.259995,147.550003,145,147.039993
2022-07-11,145.669998,146.639999,143.779999,144.869995
2022-07-12,145.759995,148.449997,145.050003,145.860001
2022-07-13,142.990005,146.449997,142.119995,145.490005
2022-07-14,144.080002,148.949997,143.25,148.470001
2022-07-15,149.779999,150.860001,148.199997,150.169998
2022-07-18,150.740005,151.570007,146.699997,147.070007
2022-07-19,147.919998,151.229996,146.910004,151
2022-07-20,151.119995,153.720001,150.369995,153.039993
2022-07-21,154.5,155.570007,151.940002,155.350006
2022-07-22,155.389999,156.279999,153.410004,154.089996
2022-07-25,154.009995,155.039993,152.279999,152.949997
2022-07-26,152.259995,153.089996,150.800003,151.600006
2022-07-27,152.580002,157.330002,152.160004,156.789993
2022-07-28,156.979996,157.639999,154.410004,157.350006
2022-07-29,161.240005,163.630005,159.5,162.509995
2022-08-01,161.009995,163.589996,160.889999,161.509995
2022-08-02,160.100006,162.410004,159.630005,160.009995
2022-08-03,160.839996,166.589996,160.75,166.130005
2022-08-04,166.009995,167.190002,164.429993,165.809998
2022-08-05,163.210007,165.850006,163,165.350006
2022-08-08,166.369995,167.809998,164.199997,164.869995
2022-08-09,164.020004,165.820007,163.25,164.919998
2022-08-10,167.679993,169.339996,166.899994,169.240005
2022-08-11,170.059998,170.990005,168.190002,168.490005
2022-08-12,169.820007,172.169998,169.399994,172.100006
